year,marca,modelo,pasajeros,descripcion,precio,preciodolar,Combustible:,Cilindrada:,Transmisión:,Estilo:,Color Exterior:,Color Interior:,Placa:,Provincia:
2020,Donfeng,(ZNA) GLORY 580,7,"['(ZNA)', 'GLORY', '580', '•', '7', 'Pas.']",$ 16900,¢ 9041500,Gasolina,1800 cc,Manual,Todo Terreno 4x2,AZUL,NEGRO,Termina en 1,San José
2019,Nissan,SENTRA,4,"['SENTRA', '•', '4', 'Pas.']",$ 16900,¢ 9041500,Gasolina,1800 cc,Automática,Sedán,BLANCO,No indica,Termina en 2,San José
2020,Chevrolet,TRAX,4,"['TRAX', '•', '4', 'Pas.']",$ 16900,¢ 9041500,Gasolina,1800 cc,Manual,Todo Terreno 4x2,NEGRO,No indica,Termina en 6,San José
2017,Toyota,YARIS,4,"['YARIS', '•', '4', 'Pas.']",$ 16900,¢ 9041500,Gasolina,1500 cc,Automática,Hatchback,ANARANJADO,No indica,Termina en 5,San José
2019,Nissan,KICKS,5,"['KICKS', '•', '5', 'Pas.']",$ 16900,¢ 9041500,Gasolina,1600 cc,Manual,Todo Terreno 4x2,GRIS,GRIS CON NEGRO,Termina en 8,Heredia
2018,Hyundai,ACCENT,5,"['ACCENT', '•', '5', 'Pas.']",$ 17000,¢ 9095000,Diesel,1600 cc,Automática,Sedán,BLANCO,NEGRO,ND,Cartago
2019,Chevrolet,TRAX LS,5,"['TRAX', 'LS', '•', '5', 'Pas.']",$ 17000,¢ 9095000,Gasolina,1800 cc,Manual,Todo Terreno 4x2,PLATEADOS,NEGRO,Termina en 1,San José
2018,Suzuki,"JIMNY JX • 4 Pas. Combustible: Gasolina Cilindrada: 1350 cc Transmisión: Manual Estilo: Todo Terreno 4x4 PRECIO EN DOLARES. ENGLISH SPOKEN, IG: ZMOTORSCR FB: Z MOTORS. Contáctenos x WhatsApp. Color Exterior: BLANCO Color Interior: GRIS Placa: Termina en 8 Provincia: Heredia $ 17,000 (¢",Ver,"['JIMNY', 'JX', '•', '4', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1350', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Todo', 'Terreno', '4x4', 'PRECIO', 'EN', 'DOLARES.', 'ENGLISH', 'SPOKEN,', 'IG:', 'ZMOTORSCR', 'FB:', 'Z', 'MOTORS.', 'Contáctenos', 'x', 'WhatsApp.', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'GRIS', 'Placa:', 'Termina', 'en', '8', 'Provincia:', 'Heredia', '$', '17,000', '(¢', '9,095,000)*', 'Ver', 'Detalles']",$ 17000,¢ 9095000,Gasolina,1350 cc,Manual,Todo Terreno 4x4,BLANCO,GRIS,Termina en 8,Heredia
2012,Hyundai,"TUCSON Combustible: Diesel Cilindrada: 2000 cc Transmisión: Automática Estilo: Todo Terreno 4x2 P:INSCRIBIR RTV SIN FALTAS EXCELENTE PANORAMICO CERO OXIDO FULL EXTRAS SMART KEY ARRANQUE BOTÓN Color Exterior: GRIS Color Interior: NEGRO Placa: Termina en 0 Provincia: Alajuela ¢ 9,100,000 ($",Ver,"['TUCSON', 'Combustible:', 'Diesel', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'P:INSCRIBIR', 'RTV', 'SIN', 'FALTAS', 'EXCELENTE', 'PANORAMICO', 'CERO', 'OXIDO', 'FULL', 'EXTRAS', 'SMART', 'KEY', 'ARRANQUE', 'BOTÓN', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '0', 'Provincia:', 'Alajuela', '¢', '9,100,000', '($', '17,009)*', 'Ver', 'Detalles']", 9100000, 17009,Diesel,2000 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 0,Alajuela
2018,Toyota,"YARIS SPORT • 5 Pas. Combustible: Gasolina Cilindrada: 1500 cc Transmisión: Automática Estilo: Hatchback Color Exterior: BLANCO Color Interior: NEGRO Placa: Termina en 7 Provincia: San José ¢ 9,100,000 ($",Ver,"['YARIS', 'SPORT', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1500', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Hatchback', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '7', 'Provincia:', 'San', 'José', '¢', '9,100,000', '($', '17,009)*', 'Ver', 'Detalles']", 9100000, 17009,Gasolina,1500 cc,Automática,Hatchback,BLANCO,NEGRO,Termina en 7,San José
2019,Chevrolet,"CAVALIER PREMIER • 5 Pas. Combustible: Gasolina Cilindrada: 1500 cc Transmisión: Automática Estilo: Sedán Línea full extras con radio Apple Car Play y en excelente estado Color Exterior: PLATEADO Color Interior: NEGRO Placa: Termina en 4 Provincia: Heredia ¢ 9,100,000 ($",Ver,"['CAVALIER', 'PREMIER', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1500', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Sedán', 'Línea', 'full', 'extras', 'con', 'radio', 'Apple', 'Car', 'Play', 'y', 'en', 'excelente', 'estado', 'Color', 'Exterior:', 'PLATEADO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '4', 'Provincia:', 'Heredia', '¢', '9,100,000', '($', '17,009)*', 'Ver', 'Detalles']", 9100000, 17009,Gasolina,1500 cc,Automática,Sedán,PLATEADO,NEGRO,Termina en 4,Heredia
2008,Toyota,"DYNA • 3 Pas. Combustible: Diesel Cilindrada: 3000 cc Transmisión: Manual Estilo: Camión 1.0-3.5 ton. Excelente estado todo al día turbo interculer Color Exterior: BLANCO Color Interior: GRIS Placa: Termina en 1 Provincia: San José ¢ 9,100,000 ($",Ver,"['DYNA', '•', '3', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '3000', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Camión', '1.0-3.5', 'ton.', 'Excelente', 'estado', 'todo', 'al', 'día', 'turbo', 'interculer', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'GRIS', 'Placa:', 'Termina', 'en', '1', 'Provincia:', 'San', 'José', '¢', '9,100,000', '($', '17,009)*', 'Ver', 'Detalles']", 9100000, 17009,Diesel,3000 cc,Manual,Camión 1.0-3.5 ton.,BLANCO,GRIS,Termina en 1,San José
2013,Honda,CRV,5,"['CRV', '•', '5', 'Pas.']", 9095000, 17000,Gasolina,2400 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 5,San José
2015,Volkswagen,TIGUAN,5,"['TIGUAN', '•', '5', 'Pas.']",$ 17000,¢ 9095000,Gasolina,1400 cc,Automática,Todo Terreno 4x2,BEIGE,GRIS,Termina en 9,San José
2020,Fiat,500 POP,4,"['500', 'POP', '•', '4', 'Pas.']",$ 17000,¢ 9095000,Gasolina,1200 cc,Automática,Hatchback,NEGRO,NEGRO,Termina en 1,San José
2021,Chery,TIGGO 4,5,"['TIGGO', '4', '•', '5', 'Pas.']",$ 17000,¢ 9095000,Gasolina,1500 cc,Automática,Todo Terreno 4x2,NEGRO,NEGRO,ND,San José
2013,Kia,SORENTO,7,"['SORENTO', '•', '7', 'Pas.']", 9100000, 17009,Gasolina,2400 cc,Automática,Todo Terreno 4x2,AZUL,NEGRO,Termina en 1,San José
2017,Hyundai,CRETA GL,5,"['CRETA', 'GL', '•', '5', 'Pas.']", 9100000, 17009,Gasolina,1600 cc,Manual,Todo Terreno 4x2,AZUL,NEGRO,Termina en 8,Cartago
2017,Suzuki,VITARA GL PLUS Z,5,"['VITARA', 'GL', 'PLUS', 'Z', '•', '5', 'Pas.']", 9100000, 17009,Gasolina,1600 cc,Manual,Todo Terreno 4x2,NEGRO,NEGRO,Termina en 8,Alajuela
2011,Kia,SORENTO,7,"['SORENTO', '•', '7', 'Pas.']", 9100000, 17009,Diesel,2200 cc,Automática,Todo Terreno 4x4,GRIS,NEGRO,Termina en 8,Cartago
2007,Mitsubishi,MONTERO SPORT,5,"['MONTERO', 'SPORT', '•', '5', 'Pas.']", 9100000, 17009,Diesel,2800 cc,Manual,Todo Terreno 4x4,NEGRO,GRIS,Termina en 9,Heredia
2014,Hyundai,TUCSON,5,"['TUCSON', '•', '5', 'Pas.']", 9100000, 17009,Diesel,2000 cc,Automática,Todo Terreno 4x2,NEGRO,NEGRO,ND,Heredia
2018,Chevrolet,"CAVALIER PREMIER • 5 Pas. Combustible: Gasolina Cilindrada: 1500 cc Transmisión: Automática Estilo: Sedán Asientos de cuero - Sunroof - Precio Negociable Color Exterior: BLANCO Color Interior: NEGRO Placa: Termina en 7 Provincia: Alajuela ¢ 9,100,000 ($",Ver,"['CAVALIER', 'PREMIER', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1500', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Sedán', 'Asientos', 'de', 'cuero', '-', 'Sunroof', '-', 'Precio', 'Negociable', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '7', 'Provincia:', 'Alajuela', '¢', '9,100,000', '($', '17,009)*', 'Ver', 'Detalles']", 9100000, 17009,Gasolina,1500 cc,Automática,Sedán,BLANCO,NEGRO,Termina en 7,Alajuela
2016,Suzuki,"VITARA • 5 Pas. Combustible: Gasolina Cilindrada: 1600 cc Transmisión: Automática Estilo: Hatchback GANGA UN SOLO DUEÑO RECORD DE AGENCIA BI COLOR FINANCIAMIENTO TODO AL DIA IMPECABLE APROVECHE Color Exterior: ANARANJADO Color Interior: NEGRO Placa: Termina en 5 Provincia: Heredia ¢ 9,100,000 ($",Ver,"['VITARA', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1600', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Hatchback', 'GANGA', 'UN', 'SOLO', 'DUEÑO', 'RECORD', 'DE', 'AGENCIA', 'BI', 'COLOR', 'FINANCIAMIENTO', 'TODO', 'AL', 'DIA', 'IMPECABLE', 'APROVECHE', 'Color', 'Exterior:', 'ANARANJADO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '5', 'Provincia:', 'Heredia', '¢', '9,100,000', '($', '17,009)*', 'Ver', 'Detalles']", 9100000, 17009,Gasolina,1600 cc,Automática,Hatchback,ANARANJADO,NEGRO,Termina en 5,Heredia
2010,Honda,CRV,5,"['CRV', '•', '5', 'Pas.']", 9100000, 17009,Gasolina,2400 cc,Automática,Todo Terreno 4x4,CAFE,NEGRO,Termina en 2,San José
2011,Jeep,CHEROKEE,5,"['CHEROKEE', '•', '5', 'Pas.']", 9100000, 17009,Gasolina,3700 cc,Automática,Todo Terreno 4x4,VERDE,CHAMPAGNE,Termina en 3,San José
2015,Nissan,XTRAIL,7,"['XTRAIL', '•', '7', 'Pas.']", 9100000, 17009,Gasolina,2500 cc,Automática,Todo Terreno 4x2,NEGRO,NEGRO,Termina en 3,Heredia
2021,Suzuki,CIAZ GLX T,5,"['CIAZ', 'GLX', 'T', '•', '5', 'Pas.']", 9100000, 17009,Gasolina,1400 cc,Automática,Sedán,GRIS,GRIS,Termina en 5,San José
2014,BMW,316I,5,"['316I', '•', '5', 'Pas.']", 9100000, 17009,Gasolina,1600 cc,Automática,Sedán,GRIS OSCURO,NEGRO,ND,San José
2013,Suzuki,GRAND VITARA,5,"['GRAND', 'VITARA', '•', '5', 'Pas.']", 9130000, 17065,Gasolina,2400 cc,Automática,Todo Terreno 4x4,BEIGE,BEIGE,Termina en 5,San José
2017,Mitsubishi,ASX,5,"['ASX', '•', '5', 'Pas.']", 9150000, 17103,Gasolina,2000 cc,Manual,Todo Terreno 4x2,AZUL,NEGRO,Termina en 2,Cartago
2017,Toyota,AVANZA,7,"['AVANZA', '•', '7', 'Pas.']", 9150000, 17103,Gasolina,1500 cc,Automática,Station Wagon,NEGRO,BEIGE,Termina en 0,Cartago
2013,Hyundai,TUCSON,5,"['TUCSON', '•', '5', 'Pas.']", 9150000, 17103,Diesel,2000 cc,Automática,Todo Terreno 4x2,NEGRO,BLANCO,Termina en 0,Alajuela
2016,Suzuki,APV,8,"['APV', '•', '8', 'Pas.']", 9150000, 17103,Gasolina,1600 cc,Manual,Microbús/Minivan,GRIS,BEIGE,Termina en 3,Alajuela
2019,Chevrolet,CAVALIER,5,"['CAVALIER', '•', '5', 'Pas.']", 9150000, 17103,Gasolina,1500 cc,Automática,Sedán,VINO,NEGRO,Termina en 7,San José
2016,Toyota,YARIS G,5,"['YARIS', 'G', '•', '5', 'Pas.']", 9150000, 17103,Gasolina,1500 cc,Automática,Sedán,GRIS,NEGRO/AZUL,Termina en 7,San José
2014,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 9150000, 17103,Gasolina,1800 cc,Automática,Sedán,NEGRO,NEGRO,Termina en 8,San José
2013,Hyundai,"TUCSON • 5 Pas. Combustible: Diesel Cilindrada: 2000 cc Transmisión: Automática Estilo: Todo Terreno 4x2 FULL EXTRAS TECHO PANORAMICO BOTON DE ENCENDIDO ASIENTOS DE CUERO INFORMACION AL NUMERO DE LA FOTO Color Exterior: GRIS Color Interior: NEGRO Placa: Termina en 0 Provincia: Alajuela ¢ 9,195,000 ($",Ver,"['TUCSON', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'FULL', 'EXTRAS', 'TECHO', 'PANORAMICO', 'BOTON', 'DE', 'ENCENDIDO', 'ASIENTOS', 'DE', 'CUERO', 'INFORMACION', 'AL', 'NUMERO', 'DE', 'LA', 'FOTO', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '0', 'Provincia:', 'Alajuela', '¢', '9,195,000', '($', '17,187)*', 'Ver', 'Detalles']", 9195000, 17187,Diesel,2000 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 0,Alajuela
2012,Hyundai,"TUCSON • 5 Pas. Combustible: Diesel Cilindrada: 2000 cc Transmisión: Automática Estilo: Todo Terreno 4x2 Impecable, Full Extras Para inscribir. Financio Color Exterior: GRIS Color Interior: NEGRO Placa: ND Provincia: Cartago ¢ 9,200,000 ($",Ver,"['TUCSON', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'Impecable,', 'Full', 'Extras', 'Para', 'inscribir.', 'Financio', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'ND', 'Provincia:', 'Cartago', '¢', '9,200,000', '($', '17,196)*', 'Ver', 'Detalles']", 9200000, 17196,Diesel,2000 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,ND,Cartago
2016,Fiat,"500E SPORT • 4 Pas. Combustible: Eléctrico Cilindrada: 0 cc Transmisión: Automática Estilo: Hatchback Version Full Sport excelente estado precio NEGOCIABLE Color Exterior: NARANJA Color Interior: BLANCO Placa: Termina en 5 Provincia: San José ¢ 9,200,000 ($",Ver,"['500E', 'SPORT', '•', '4', 'Pas.', 'Combustible:', 'Eléctrico', 'Cilindrada:', '0', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Hatchback', 'Version', 'Full', 'Sport', 'excelente', 'estado', 'precio', 'NEGOCIABLE', 'Color', 'Exterior:', 'NARANJA', 'Color', 'Interior:', 'BLANCO', 'Placa:', 'Termina', 'en', '5', 'Provincia:', 'San', 'José', '¢', '9,200,000', '($', '17,196)*', 'Ver', 'Detalles']", 9200000, 17196,Eléctrico,0 cc,Automática,Hatchback,NARANJA,BLANCO,Termina en 5,San José
2016,Chevrolet,TRAX LTZ,5,"['TRAX', 'LTZ', '•', '5', 'Pas.']", 9150000, 17103,Gasolina,1800 cc,Automática,Todo Terreno 4x2,GRIS PLATA,NEGRO,Termina en 0,San José
2017,Hyundai,IONIQ,5,"['IONIQ', '•', '5', 'Pas.']", 9150000, 17103,Híbrido,1600 cc,Automática,Sedán,AZUL,BEIGE CUERO,Termina en 0,Heredia
2012,Hyundai,TUCSON,5,"['TUCSON', '•', '5', 'Pas.']", 9175000, 17150,Diesel,2000 cc,Automática,Todo Terreno 4x4,BLANCO,NEGRO,ND,San José
2012,Kia,BONGO,6,"['BONGO', '•', '6', 'Pas.']", 9175000, 17150,Diesel,3000 cc,Manual,Camión 1.0-3.5 ton.,BLANCO,GRIS,ND,Alajuela
2016,Fiat,500E SPORT,5,"['500E', 'SPORT', '•', '5', 'Pas.']", 9195000, 17187,Eléctrico,0 cc,Automática,Hatchback,NEGRO,NEGRO,Termina en 3,San José
2000,Toyota,HILUX,4,"['HILUX', '•', '4', 'Pas.']", 9200000, 17196,Diesel,2800 cc,Manual,Pickup 4x4,VERDE,GRIS,Termina en 3,Puntarenas
2012,Hyundai,STAREX,3,"['STAREX', '•', '3', 'Pas.']", 9200000, 17196,Diesel,2500 cc,Automática,Pánel,NEGRO,GRIS,Termina en 1,Heredia
2017,Hyundai,CRETA GL,5,"['CRETA', 'GL', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,1600 cc,Manual,Todo Terreno 4x2,GRIS,GRIS,Termina en 2,Alajuela
2016,Chevrolet,TRAX,5,"['TRAX', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,1400 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO,Termina en 0,San José
2018,Chevrolet,TRAX LS,5,"['TRAX', 'LS', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,1800 cc,Manual,Todo Terreno 4x2,CHAMPAGNE,NEGRO,ND,Cartago
2012,Kia,SORENTO,7,"['SORENTO', '•', '7', 'Pas.']", 9200000, 17196,Diesel,2200 cc,Automática,Todo Terreno 4x4,GRIS,NEGRO,Termina en 8,Alajuela
2016,Suzuki,VITARA,5,"['VITARA', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,1600 cc,Automática,Todo Terreno 4x2,GRIS,GRIS,Termina en 7,Heredia
2017,Nissan,"KICKS • 4 Pas. Combustible: Gasolina Cilindrada: 1600 cc Transmisión: Manual Estilo: Hatchback EXCELENTE ESTADO!!!! Color Exterior: NEGRO Color Interior: NEGRO-NARANJA Placa: Termina en 6 Provincia: Cartago ¢ 9,200,000 ($",Ver,"['KICKS', '•', '4', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1600', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Hatchback', 'EXCELENTE', 'ESTADO!!!!', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'NEGRO-NARANJA', 'Placa:', 'Termina', 'en', '6', 'Provincia:', 'Cartago', '¢', '9,200,000', '($', '17,196)*', 'Ver', 'Detalles']", 9200000, 17196,Gasolina,1600 cc,Manual,Hatchback,NEGRO,NEGRO-NARANJA,Termina en 6,Cartago
2017,Hyundai,"H1 • 3 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Manual Estilo: Pánel Excelente estado llantas nuevas un solo dueño Color Exterior: BLANCA Color Interior: NEGRO Placa: Termina en 1 Provincia: Guanacaste ¢ 9,200,000 ($",Ver,"['H1', '•', '3', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pánel', 'Excelente', 'estado', 'llantas', 'nuevas', 'un', 'solo', 'dueño', 'Color', 'Exterior:', 'BLANCA', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '1', 'Provincia:', 'Guanacaste', '¢', '9,200,000', '($', '17,196)*', 'Ver', 'Detalles']", 9200000, 17196,Diesel,2500 cc,Manual,Pánel,BLANCA,NEGRO,Termina en 1,Guanacaste
2017,Suzuki,"VITARA GL PLUS Z • 5 Pas. Combustible: Gasolina Cilindrada: 1600 cc Transmisión: Manual Estilo: Todo Terreno 4x2 Poco Kilometraje, Mantenimiento en agencia, Excelente estado, Dekra limpio, Todo al día, Negociable Color Exterior: PLATA Color Interior: NEGRO Placa: Termina en 8 Provincia: Alajuela ¢ 9,200,000 ($",Ver,"['VITARA', 'GL', 'PLUS', 'Z', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1600', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Todo', 'Terreno', '4x2', 'Poco', 'Kilometraje,', 'Mantenimiento', 'en', 'agencia,', 'Excelente', 'estado,', 'Dekra', 'limpio,', 'Todo', 'al', 'día,', 'Negociable', 'Color', 'Exterior:', 'PLATA', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '8', 'Provincia:', 'Alajuela', '¢', '9,200,000', '($', '17,196)*', 'Ver', 'Detalles']", 9200000, 17196,Gasolina,1600 cc,Manual,Todo Terreno 4x2,PLATA,NEGRO,Termina en 8,Alajuela
2015,Hyundai,"GRAND STAREX • 10 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Manual Estilo: Microbús/Minivan visitenos en www.jarcarmotors Color Exterior: GRIS Color Interior: GRIS Placa: Termina en 6 Provincia: San José ¢ 9,200,000 ($",Ver,"['GRAND', 'STAREX', '•', '10', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Microbús/Minivan', 'visitenos', 'en', 'www.jarcarmotors', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'GRIS', 'Placa:', 'Termina', 'en', '6', 'Provincia:', 'San', 'José', '¢', '9,200,000', '($', '17,196)*', 'Ver', 'Detalles']", 9200000, 17196,Diesel,2500 cc,Manual,Microbús/Minivan,GRIS,GRIS,Termina en 6,San José
2015,Kia,SPORTAGE,5,"['SPORTAGE', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,2000 cc,Automática,Todo Terreno 4x2,VERDE PERLADO,NEGRO,Termina en 6,San José
2005,Nissan,FRONTIER,4,"['FRONTIER', '•', '4', 'Pas.']", 9200000, 17196,Híbrido,4000 cc,Automática,Pickup 4x4,GRIS,GRIS OSCURO,Termina en 8,Heredia
2020,Suzuki,CIAZ GLX,5,"['CIAZ', 'GLX', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,1400 cc,Automática,Sedán,GRIS,NEGRO,Termina en 2,Heredia
2014,Hyundai,TUCSON,5,"['TUCSON', '•', '5', 'Pas.']", 9200000, 17196,Diesel,2000 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO,ND,Heredia
2018,Nissan,KICKS ADVANCE,5,"['KICKS', 'ADVANCE', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,1600 cc,Manual,Todo Terreno 4x2,BLANCO,NEGRO Y NARANJA,Termina en 3,San José
2017,Hyundai,CRETA,5,"['CRETA', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,1600 cc,Manual,Todo Terreno 4x2,GRIS,NEGRO,Termina en 4,San José
2018,Toyota,YARIS,5,"['YARIS', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,1500 cc,Manual,Hatchback,NEGRO,GROS,Termina en 2,San José
2013,Hyundai,TUCSON,5,"['TUCSON', '•', '5', 'Pas.']", 9200000, 17196,Diesel,2000 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO,Termina en 2,Cartago
2020,Hyundai,I20 ACTIVE,5,"['I20', 'ACTIVE', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,1400 cc,Automática,Hatchback,BLANCO,NEGRO,Termina en 7,Cartago
2017,Chevrolet,CRUZE,5,"['CRUZE', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,1400 cc,Automática,Sedán,AZUL,GRIS,Termina en 8,Heredia
2016,Hyundai,CRETA GL,5,"['CRETA', 'GL', '•', '5', 'Pas.']", 9200000, 17196,Gasolina,1600 cc,Automática,Todo Terreno 4x2,AZUL,NEGRO,Termina en 1,Cartago
2007,BMW,"X5 • 5 Pas. Combustible: Gasolina Cilindrada: 3000 cc Transmisión: Automática Estilo: Todo Terreno 4x4 VEHICULO EN ESCELENTE ESTADO CON TODAS LAS EXTRAS. Color Exterior: GRIS Color Interior: NEGRO Placa: Termina en 3 Provincia: Alajuela ¢ 9,200,000 ($",Ver,"['X5', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '3000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x4', 'VEHICULO', 'EN', 'ESCELENTE', 'ESTADO', 'CON', 'TODAS', 'LAS', 'EXTRAS.', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '3', 'Provincia:', 'Alajuela', '¢', '9,200,000', '($', '17,196)*', 'Ver', 'Detalles']", 9200000, 17196,Gasolina,3000 cc,Automática,Todo Terreno 4x4,GRIS,NEGRO,Termina en 3,Alajuela
2002,Mercedes Benz,"S600 • 5 Pas. Combustible: Gasolina Cilindrada: 6000 cc Transmisión: Automática Estilo: Sedán Exct estado. Muy poco uso. Todos los mantenimiento al dia y todas las extras que se pueda imaginar. Color Exterior: NEGRO Color Interior: NEGRO Placa: Termina en 3 Provincia: Alajuela ¢ 9,200,000 ($",Ver,"['Benz', 'S600', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '6000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Sedán', 'Exct', 'estado.', 'Muy', 'poco', 'uso.', 'Todos', 'los', 'mantenimiento', 'al', 'dia', 'y', 'todas', 'las', 'extras', 'que', 'se', 'pueda', 'imaginar.', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '3', 'Provincia:', 'Alajuela', '¢', '9,200,000', '($', '17,196)*', 'Ver', 'Detalles']", 9200000, 17196,Gasolina,6000 cc,Automática,Sedán,NEGRO,NEGRO,Termina en 3,Alajuela
2014,Suzuki,"GRAND VITARA • 5 Pas. Combustible: Gasolina Cilindrada: 2400 cc Transmisión: Automática Estilo: Todo Terreno 4x4 Vehículo en perfectas condiciones Color Exterior: BRONCE Color Interior: NEGRO Placa: Termina en 7 Provincia: San José ¢ 9,200,000 ($",Ver,"['GRAND', 'VITARA', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2400', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x4', 'Vehículo', 'en', 'perfectas', 'condiciones', 'Color', 'Exterior:', 'BRONCE', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '7', 'Provincia:', 'San', 'José', '¢', '9,200,000', '($', '17,196)*', 'Ver', 'Detalles']", 9200000, 17196,Gasolina,2400 cc,Automática,Todo Terreno 4x4,BRONCE,NEGRO,Termina en 7,San José
